YelpID,venueName,displayAddress,distance,rating,reviewCount,price,stationIndex,category,totalVenues
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",146.64354287453818,3.7,12,1.0,2,bars,13
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",150.6517333145696,4.2,81,2.0,2,bars,13
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",216.79489908273484,3.3,398,3.0,2,bars,13
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",252.57198104264754,4.5,45,,2,bars,13
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",283.41559812491323,3.6,46,2.0,2,bars,13
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",315.3090985318832,3.6,241,3.0,2,bars,13
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",318.8334524921296,4.4,50,2.0,2,bars,13
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",346.68509122543037,3.0,1,,2,bars,13
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",396.9253902351432,4.7,20,2.0,2,bars,13
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",555.8268685052174,4.4,162,,2,bars,13
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",626.3384410724316,5.0,3,,2,bars,13
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",874.2459611389933,3.8,163,2.0,2,bars,13
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",954.7751275686636,4.4,162,,3,bars,3
ZXMmdDjAFxXnMdomxss__w,The Tropics,"['2555 S Market St', 'Redding, CA 96001']",501.62315586201095,4.0,6,,4,bars,10
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",583.5849052378047,3.8,163,2.0,4,bars,10
_USHVTiOvklmYMZGdJr3QQ,Tortilla Flats,"['2800 Park Marina Dr', 'Redding, CA 96001']",648.628723248568,2.9,120,2.0,4,bars,10
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",994.0649028043371,5.0,3,,4,bars,10
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",178.74809785617686,4.4,162,,5,bars,12
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",300.8104751352965,3.0,1,,5,bars,12
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",446.7819556881166,3.3,398,3.0,5,bars,12
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",547.2886359601658,3.7,12,1.0,5,bars,12
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",674.1805551724208,4.9,17,,5,bars,12
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",689.1361504360004,4.2,81,2.0,5,bars,12
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",734.9676803574056,4.4,50,2.0,5,bars,12
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",744.4402115191564,4.5,45,,5,bars,12
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",800.3252069731838,3.6,46,2.0,5,bars,12
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",857.7817348604237,3.6,241,3.0,5,bars,12
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",958.4254783980058,4.7,20,2.0,5,bars,12
ZXMmdDjAFxXnMdomxss__w,The Tropics,"['2555 S Market St', 'Redding, CA 96001']",230.63397859259484,4.0,6,,6,bars,9
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",404.095066115321,3.8,163,2.0,6,bars,9
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",759.4429879238985,5.0,3,,6,bars,9
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",885.5237978593539,4.7,20,2.0,6,bars,9
_USHVTiOvklmYMZGdJr3QQ,Tortilla Flats,"['2800 Park Marina Dr', 'Redding, CA 96001']",934.5214838608108,2.9,120,2.0,6,bars,9
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",961.9382852025246,3.6,241,3.0,6,bars,9
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",126.45949778239805,4.9,17,,7,bars,14
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",217.75715800522045,3.7,12,1.0,7,bars,14
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",276.769751014399,4.2,81,2.0,7,bars,14
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",321.2188618924408,3.3,398,3.0,7,bars,14
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",365.7072066987437,3.6,241,3.0,7,bars,14
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",367.0450966519909,4.5,45,,7,bars,14
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",368.17509440090754,3.6,46,2.0,7,bars,14
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",404.22169223526544,4.7,20,2.0,7,bars,14
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",454.74295190019535,4.4,50,2.0,7,bars,14
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",471.92238796081006,3.0,1,,7,bars,14
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",676.1338854323662,4.4,162,,7,bars,14
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",720.7471784711005,5.0,3,,7,bars,14
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",875.8248755589353,3.8,163,2.0,7,bars,14
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",251.965127256621,4.4,162,,8,bars,13
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",298.96416916421265,3.0,1,,8,bars,13
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",427.65370402868984,3.3,398,3.0,8,bars,13
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",520.5596996806547,3.7,12,1.0,8,bars,13
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",619.0217484217826,4.2,81,2.0,8,bars,13
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",626.6524025647391,4.9,17,,8,bars,13
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",646.3307735912981,4.4,50,2.0,8,bars,13
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",664.342128156969,4.5,45,,8,bars,13
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",721.3449974134962,3.6,46,2.0,8,bars,13
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",781.0980904051946,3.6,241,3.0,8,bars,13
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",883.2228975699062,4.7,20,2.0,8,bars,13
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",921.536700165446,5.0,3,,8,bars,13
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",38.759476959527504,3.8,163,2.0,9,bars,12
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",446.0467150699394,5.0,3,,9,bars,12
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",470.1552948784535,4.7,20,2.0,9,bars,12
ZXMmdDjAFxXnMdomxss__w,The Tropics,"['2555 S Market St', 'Redding, CA 96001']",520.0979152942513,4.0,6,,9,bars,12
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",553.516559914892,3.6,241,3.0,9,bars,12
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",600.5860785407353,3.6,46,2.0,9,bars,12
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",652.2926227178148,4.5,45,,9,bars,12
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",657.4246063167365,4.4,50,2.0,9,bars,12
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",730.0359953329046,4.2,81,2.0,9,bars,12
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",836.355101369271,4.9,17,,9,bars,12
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",62.3376230606163,4.7,20,2.0,10,bars,15
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",106.26888382394125,3.6,241,3.0,10,bars,15
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",166.86664493059405,3.6,46,2.0,10,bars,15
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",219.80006024393734,4.5,45,,10,bars,15
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",244.13308348408458,4.2,81,2.0,10,bars,15
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",292.21737630816096,4.4,50,2.0,10,bars,15
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",315.87459253725535,4.9,17,,10,bars,15
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",422.680042449204,5.0,3,,10,bars,15
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",484.81833760496966,3.7,12,1.0,10,bars,15
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",535.4785102953231,3.8,163,2.0,10,bars,15
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",569.5965569886538,3.3,398,3.0,10,bars,15
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",698.2785757583629,3.0,1,,10,bars,15
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",905.4833534975635,4.4,162,,10,bars,15
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",242.41987539297287,3.3,398,3.0,11,bars,11
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",272.25367095931017,3.7,12,1.0,11,bars,11
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",281.0319202723458,3.0,1,,11,bars,11
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",385.7093060752326,4.4,162,,11,bars,11
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",429.5507699340039,4.9,17,,11,bars,11
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",569.4758314429754,4.2,81,2.0,11,bars,11
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",670.7229620356189,4.5,45,,11,bars,11
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",701.6269920563228,3.6,46,2.0,11,bars,11
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",727.5075098903783,3.6,241,3.0,11,bars,11
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",728.260324561818,4.4,50,2.0,11,bars,11
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",795.2525109086436,4.7,20,2.0,11,bars,11
RkvyHHqTKCvnhTzATPPZ2Q,Mosaic Restaurant,"['826 Sundial Bridge Dr', 'Redding, CA 96001']",179.4206965372907,4.0,799,2.0,12,bars,1
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",145.54358540835332,4.2,81,2.0,13,bars,13
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",175.98704841983323,4.5,45,,13,bars,13
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",182.34501539536234,4.4,50,2.0,13,bars,13
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",232.5198796152856,3.6,46,2.0,13,bars,13
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",253.11040478471836,4.9,17,,13,bars,13
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",292.3369132359483,3.6,241,3.0,13,bars,13
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",308.4481452681209,3.7,12,1.0,13,bars,13
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",325.6413569542904,3.3,398,3.0,13,bars,13
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",393.49061008126336,3.0,1,,13,bars,13
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",394.84512452023193,4.7,20,2.0,13,bars,13
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",499.47709705950825,5.0,3,,13,bars,13
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",577.8180211030802,4.4,162,,13,bars,13
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",825.3078575368096,3.8,163,2.0,13,bars,13
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",113.16138566094456,3.7,12,1.0,14,bars,13
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",115.76162035732567,4.9,17,,14,bars,13
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",168.99557235442322,3.3,398,3.0,14,bars,13
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",190.55657234267136,4.2,81,2.0,14,bars,13
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",289.2502445326339,4.5,45,,14,bars,13
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",296.44604917626765,3.0,1,,14,bars,13
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",325.2122992317167,3.6,46,2.0,14,bars,13
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",346.72448084082055,4.4,50,2.0,14,bars,13
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",361.191737583184,3.6,241,3.0,14,bars,13
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",445.5055081924979,4.7,20,2.0,14,bars,13
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",505.6370507776793,4.4,162,,14,bars,13
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",660.4387507862897,5.0,3,,14,bars,13
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",921.0859246427761,3.8,163,2.0,14,bars,13
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",102.46014709250002,3.3,398,3.0,15,bars,13
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",107.06830735623804,3.0,1,,15,bars,13
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",187.7460911039957,3.7,12,1.0,15,bars,13
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",310.1621601002367,4.4,162,,15,bars,13
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",311.27480934338854,4.9,17,,15,bars,13
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",361.8530885368458,4.2,81,2.0,15,bars,13
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",443.38516096894085,4.5,45,,15,bars,13
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",470.4438361383578,4.4,50,2.0,15,bars,13
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",491.4179832455924,3.6,46,2.0,15,bars,13
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",538.7187101565776,3.6,241,3.0,15,bars,13
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",631.5561591048179,4.7,20,2.0,15,bars,13
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",788.1801882315879,5.0,3,,15,bars,13
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",355.0906108637021,4.4,50,2.0,16,bars,13
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",396.00065452696384,4.2,81,2.0,16,bars,13
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",400.6219059514699,4.5,45,,16,bars,13
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",401.0414624000152,3.0,1,,16,bars,13
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",427.7982257986032,3.3,398,3.0,16,bars,13
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",457.3420754610336,3.6,46,2.0,16,bars,13
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",468.68461423345934,3.7,12,1.0,16,bars,13
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",482.9196871518653,4.9,17,,16,bars,13
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",507.0255593485783,4.4,162,,16,bars,13
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",520.9814716091901,3.6,241,3.0,16,bars,13
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",603.8929468455188,5.0,3,,16,bars,13
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",622.7940624756005,4.7,20,2.0,16,bars,13
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",996.0518589171122,3.8,163,2.0,16,bars,13
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",232.09170383160202,4.4,50,2.0,17,bars,13
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",291.1130362285717,4.5,45,,17,bars,13
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",311.55732283840297,4.2,81,2.0,17,bars,13
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",345.00967727618064,3.6,46,2.0,17,bars,13
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",408.40778141691254,3.6,241,3.0,17,bars,13
frsH30R_HBm3udCdr8hJWQ,Westside Tap & Cork,"['1321 Butte St', 'Ste 140', 'Redding, CA 96001']",433.8158418461908,4.9,17,,17,bars,13
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",453.50547603150164,3.3,398,3.0,17,bars,13
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",465.9824460175074,3.7,12,1.0,17,bars,13
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",468.35639658202655,3.0,1,,17,bars,13
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",476.9671876983634,5.0,3,,17,bars,13
bbFV2MAL2KdXZ3txwaI_wQ,The Grape Escape,"['1824 Pine St', 'Redding, CA 96001']",507.6458718461981,4.7,20,2.0,17,bars,13
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",608.027979045386,4.4,162,,17,bars,13
iL3NvT9D-qWaEUWFy6mMpQ,Lulu's Eating & Drinking Establishment,"['2230 Pine St', 'Redding, CA 96001']",866.5929478671411,3.8,163,2.0,17,bars,13
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",797.1239567788905,4.4,50,2.0,18,bars,11
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",840.2746552542392,5.0,3,,18,bars,11
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",881.0924207077255,4.5,45,,18,bars,11
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",922.9732257551113,4.2,81,2.0,18,bars,11
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",924.6777195398319,3.6,46,2.0,18,bars,11
Y17HW5DyFKxrcmmsbjqlqA,The vault,"['1244 California St', 'Redding, CA 96001']",933.7104920353587,3.0,1,,18,bars,11
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",948.0131298357894,4.4,162,,18,bars,11
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",981.9167713613605,3.6,241,3.0,18,bars,11
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",996.1710708034782,3.3,398,3.0,18,bars,11
OBpuuhLVzLdE-hFh4Iu_yA,Pourboys Tapyard,"['2040 Waldon St', 'Redding, CA 96001']",225.23468265827765,5.0,3,,19,bars,13
hWpLQDH-PlLBkWNl-bcO1Q,The Dip,"['1730 California St', 'Redding, CA 96001']",398.35501522669153,4.4,50,2.0,19,bars,13
6xXL5KKAonbGeuHfyC866w,Cedar Crest Brewing,"['1475 Placer St', 'Ste B', 'Redding, CA 96001']",483.39074443842657,4.5,45,,19,bars,13
