fsqID,venueName,formattedAddress,catID,catName,catIDGroup,distance,rating,totalRatings,totalPhotos,totalTips,popularity,price,storeVerified,stationIndex
4c2a899d8ef52d7fa10e30ba,Carl's Jr.,"1800 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,651,6.2,2.0,13.0,0.0,0.9764821536600121,1.0,True,20
5d24e2d44dcbca002fc6c660,Cedar Crest Brewing,"1475 Placer St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,146,,,,,0.9491833030852994,2.0,False,20
5f70ff3b99b067634136954c,Fusion Lounge,"1545 Placer St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,162,,,,,0.9367816091954023,,False,20
562ec74f498eb100b82ff216,The Dip,"1730 California St (Placer), Redding, CA 96001",10003,Arcade,Arts and Entertainment,172,,,,,0.9566696914700544,2.0,True,20
5dba05a6db21db00086bd90f,Westside Wines & Hops,"1321 Butte St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,183,,,,,0.9016938898971567,2.0,False,20
4b75c0d6f964a5201d222ee3,Carnegies,"1600 Oregon St, Redding, CA 96001",13068,American Restaurant,Dining and Drinking,265,,,,,0.9730036297640653,1.0,False,20
5e35b39d927f370008489acd,Roots Juice Bar,"1950 Pine St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,419,,,,,0.9633998790078645,1.0,False,20
58b9c69fd772f97a40339388,Caffé Pagato,"1031 Butte St, Redding, CA 96001",13034,Café,Dining and Drinking,498,,,,,0.9754990925589837,1.0,False,20
65a9c9ede0724622a03573df,Pourboys Tapyard,"2040 Waldon St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,506,,,,,0.9594676346037507,,False,20
e0cc2da09c054ca134a7a380,Pasta Pronto,"2151 Market St, Redding, CA 96001",13064,Pizzeria,Dining and Drinking,648,,,,,0.46400483968542044,1.0,False,20
810968fcd2744594580e354f,Krispy Krunchy Chicken,"1905 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,703,,,,,0.04688445251058681,1.0,False,20
2e06545ac9f04f361f3e691e,Noteworthy Wines,"1267 Willis St, Redding, CA 96001",13387,Winery,Dining and Drinking,787,,,,,0.6359649122807017,,False,20
4b89b364f964a5200a4c32e3,Burger King,"2055 Eureka Way, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,866,5.6,6.0,17.0,1.0,0.9757259528130672,1.0,True,20
505d17e7e4b04d802adf880c,Fish Viewing Facility,"Redding, CA 96003",16043,River,Landmarks and Outdoors,810,,,,,0.691318814277072,,False,20
5f6ffbdf2ced3145f09488f8,Chicken Shack - Eureka Way,"1970 Eureka Way, Redding, CA 96001",13055,Fried Chicken Joint,Dining and Drinking,813,,,,,0.9097852389594676,1.0,False,20
51105e64e4b0cb0bd885a8c9,Magnolia Park,"1614 Magnolia Ave, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,932,,,,,0.5274500907441017,,False,20
2adfc7970cec4603640c28e2,Old City Hall Arts Center,"1313 Market St, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,332,,,,,,,False,20
3fafb4f24ea54fa28cadeac4,From The Hearth Bakery & Cafe,"1279 Pine St, Redding, CA 96001",13002,Bakery,Dining and Drinking,433,,,,,,,False,20
59692af407c9eae008601caf,Charlew's Tap House,"1177 Shasta St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,461,,,,,,,False,20
4b5138a2f964a520cc4727e3,Market Street Steakhouse,"1777 Market St, Redding, CA 96001",13383,Steakhouse,Dining and Drinking,568,8.7,14.0,12.0,6.0,0.9664246823956443,3.0,False,21
581ccd7f0d63b178d22e9e54,Theory Collaborative,"1250 California St, Redding, CA 96001",13034,Café,Dining and Drinking,647,8.9,35.0,34.0,4.0,0.9785238959467635,1.0,True,21
4b636603f964a520ff762ae3,Taqueria Los Gordos,"1400 Pine St (Tehama), Redding, CA 96001",13099,Chinese Restaurant,Dining and Drinking,380,8.1,28.0,15.0,13.0,0.9652147610405324,2.0,False,21
5a110c7f0fe7a07167d2f62f,Taste & See Creamery,"1419 Market St, Redding, CA 96001",13046,Ice Cream Parlor,Dining and Drinking,432,8.0,9.0,11.0,1.0,0.9745916515426497,1.0,False,21
4bfd76e4bf6576b08551adb8,Wienerschnitzel,"1120 Market St, Redding, CA 96001",13058,Hot Dog Joint,Dining and Drinking,649,7.6,12.0,44.0,1.0,0.9872202056866304,1.0,False,21
4c4de42cdb2c20a1629d9273,Thai Cafe,"820 Butte St, Redding, CA 96001",13352,Thai Restaurant,Dining and Drinking,219,7.0,15.0,10.0,7.0,0.940260133091349,2.0,False,21
4bf3009298ac0f47ad6262a8,Damburger,"1320 Placer St, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,473,7.2,27.0,8.0,10.0,0.962265577737447,1.0,True,21
4c8ba29052a98cfa7caf37e9,Heavenly Donuts,"1313 Shasta St, Redding, CA 96001",13001,Bagel Shop,Dining and Drinking,420,6.9,10.0,19.0,2.0,0.9730792498487598,1.0,False,21
5839cf23424f9379715e5abb,Final Draft Brewi,"1600 California St, Redding, CA 96001",13003,Bar,Dining and Drinking,657,6.7,16.0,56.0,6.0,0.9734573502722323,2.0,True,21
4b70bed9f964a520b32c2de3,Jack's Grill,"1743 California St (at Placer St), Redding, CA 96001",13383,Steakhouse,Dining and Drinking,684,6.7,24.0,10.0,8.0,0.9461584996975196,4.0,False,21
58b9c69fd772f97a40339388,Caffé Pagato,"1031 Butte St, Redding, CA 96001",13034,Café,Dining and Drinking,78,,,,,0.9754990925589837,1.0,False,21
5dba05a6db21db00086bd90f,Westside Wines & Hops,"1321 Butte St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,392,,,,,0.9016938898971567,2.0,False,21
4ed18ea329c223f92a522f3a,The Grape Escape,"1747 Market St, Redding, CA 96001",10039,Music Venue,Arts and Entertainment,537,,,,,0.8840744101633394,2.0,False,21
5d24e2d44dcbca002fc6c660,Cedar Crest Brewing,"1475 Placer St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,630,,,,,0.9491833030852994,2.0,False,21
5cba77b2234724002b3959ee,The Park Food Truck Hub,"1552 Placer St, Redding, CA 96001",13065,Restaurant,Dining and Drinking,667,,,,,0.897005444646098,1.0,False,21
5e35b39d927f370008489acd,Roots Juice Bar,"1950 Pine St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,672,,,,,0.9633998790078645,1.0,False,21
5f70ff3b99b067634136954c,Fusion Lounge,"1545 Placer St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,698,,,,,0.9367816091954023,,False,21
505d17e7e4b04d802adf880c,Fish Viewing Facility,"Redding, CA 96003",16043,River,Landmarks and Outdoors,808,,,,,0.691318814277072,,False,21
5ab0513bda2e0005a1a22fd6,Sheraton Club,"820 Sundial Bridge Dr, Redding, CA 96001",13016,Lounge,Dining and Drinking,826,,,,,0.9311857229280097,3.0,False,21
4b75c0d6f964a5201d222ee3,Carnegies,"1600 Oregon St, Redding, CA 96001",13068,American Restaurant,Dining and Drinking,834,,,,,0.9730036297640653,1.0,False,21
51c67732498ed8402e1d0a7d,Sacramento River,"777 Auditorium Dr, Redding, CA 96001",16000,Landmarks and Outdoors,Landmarks and Outdoors,889,,,,,0.8996521476104054,,False,21
e0cc2da09c054ca134a7a380,Pasta Pronto,"2151 Market St, Redding, CA 96001",13064,Pizzeria,Dining and Drinking,911,,,,,0.46400483968542044,1.0,False,21
4bacf079f964a520e51b3be3,McConnell's Arboretum & Botanical Gardens Nursery,"Market Street, Redding, CA 96003",16005,Botanical Garden,Landmarks and Outdoors,923,,,,,0.9903206291591047,,False,21
65a9c9ede0724622a03573df,Pourboys Tapyard,"2040 Waldon St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,944,,,,,0.9594676346037507,,False,21
5d24e76cf4e9bd002389d06c,Mosaic Restaurant,"826 Sundial Bridge Dr, Redding, CA 96001",13003,Bar,Dining and Drinking,952,,,,,0.882788868723533,3.0,False,21
0d157b18e2ff41d7b9a3a877,Riverside Mobile & Rv Park,"901 N Market St, Redding, CA 96003",16008,Campground,Landmarks and Outdoors,973,,,,,0.2605111917725348,,False,21
538f6ff6498e102acb29fdb1,Paul Bunyan Forest Camp,"840 Sundial Bridge Dr, Redding, CA 96001",16037,Playground,Landmarks and Outdoors,1005,,,,,0.6239413188142771,,False,21
59692af407c9eae008601caf,Charlew's Tap House,"1177 Shasta St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,278,,,,,,,False,21
3fafb4f24ea54fa28cadeac4,From The Hearth Bakery & Cafe,"1279 Pine St, Redding, CA 96001",13002,Bakery,Dining and Drinking,402,,,,,,,False,21
2adfc7970cec4603640c28e2,Old City Hall Arts Center,"1313 Market St, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,476,,,,,,,False,21
32c7527d6cf34f47f043ac40,Redding Riverside Village,"901 N Market St, Redding, CA 96003",16008,Campground,Landmarks and Outdoors,851,,,,,,,False,21
